review_text,good_score
"bottle - yellow body with a white head - sweet malty nose - mild malty flavour, unusual well tasting low alcohol beer",0.0
"anyone who has rated 8 beers from the region can rate this one without tasting it. like the can says water,barleymalt.maltose.hop.yada yada light yada clean yada sweet yada no hop.duh weak uhh buh bye.",0.0
"Cheap ass supermarket beer. Golden colored brew. Pretty standard, but watery. A bit grainy and crisp.",0.0
"Some pale piss yellow color, some carbonation, some thin head.  Some skunky odor, some sourness (probably some rice), some boring lager flavor, some weak ending with a little bitterness, some heineken would be about the same.  Some beer I would not drink again.",0.0
"The second Heieken knock-off of the night.  Clear yellow, small head, almost invisible.  Pale, empty aroma of light corn and DMS.  Very bland and empty on the tongue as well, theres really nothing here.  At least Bavaria has a grassy hop note.  This is carbonated water.",0.0
Pale golden color with a medium thick white head and some lace.  Slightly sweet yet skunky aroma with a slight hoppiness.  Sweet slightly malty flavor with a slight bitter hoppiness.  Light bodied and smooth.,0.0
"A friends engagement party the other night turned into an impromptu Dutch megalager tasting - four more ratings. Woo hoo! This was the worst of a surprisingly decent lot. Cardboardy malt flavour, metallic bitterness and a bit watery. Not terrible but not really worth revisiting.",0.0
"UPDATED: MAY 31, 2011 Bavaria always is my preferred alcohol-free beer, and now they even have White Beer 0%. Got a few cans at a fair and bought a few bottles at home. Very good when thursty in a hot summer evening.  I like the taste, although a bit watery. A bit more sweet and milder compared to other white beers.",0.0
"Wow, I din't know they Made Miller Light in Holland and named it Hollandia.  Nothing special, taste like a bad PBR.",0.0
"UPDATED: JUN 14, 2005 Red-orange-brown beer. Not much head.	Herbal aroma with notes of hay, malt, licorice and chocolate. A bit roasted.	Roasted flavorwith notes of malt, coffee, smoke, rubber and fruits. Sweetish.",1.0
"Bottle. Golden- yellow colour with a white head. aroma is artificial, citrus, wheat. Flavour is artificial, citrus, coriander, soap, grain. OK alcohol.",0.0
Typical Dutch lager.,0.0
"Drinkable.  Thin, watery, and almost metallic flavor.  It doesnt taste ""bad"", but it leaves a lot to be desired.  Malt notes are very light, and it is slightly skunky.  It has a more personality than most american megabrews, but its nothing to get excited about.",0.0
Rich yellow in color with a modest white head.  Nice aftertaste.  Head ramains throughout drink.,1.0
Pours brown and clear with a tan head.  Smells nutty with some nice doughy elements and metallic soapy splashes.  Taste is nutty and sweet with some tea like hops on the finish.,0.0
"Pours a clear but dark ruby with no head. Nose is very slightly smoked it seems. Very minute malt character there too. Overall it seems to be very subdued on the nose. Flavor is a bit meaty with a slight woody, inky edge to it. Feel has a nice bubble to it, though I feel like there is a thick ink character in this one that stays on my tongue. Feels kind of odd. Drinkability is good. It is a smooth brew, with some unusual characteristics from the style. But overall it is no homerun.",0.0
A dark orange beer with a thin white head. Both the aroma and the flavor are sweet with notes of straw and corn.,0.0
"On tap@Tjeldsund, Oslo. Thin beige head over a cloudy, dark amber body. Limited aroma of medium sweet dark malts, notes of hayish hops and metal. Taste is lightly malty-sweet, light roasty , clean and rather sourish. Low hop level. Light to medium body. Feels a little watered down in the mouth. Short, slightly sourish, slightly bitter finish.",0.0
Courtesy of a Porter swilling third party. Thanks man. Clear gold color with white head. The aroma is of sweet lager malt and grain. I think I also get alcohol but oddly no adjuncts. Sweet sweet sugary malt flavor. Way too much sugar sweetness for me. No hint of hops coming from this brew. Theres nothing to there to balance the load of sweetness. I dont really taste the less sweet grain malt sensed in the nose.,0.0
"33 cl bottle at lrepubliken, Gteborg, on January 5, 2012BB 12.07.12Clear dark reddish brown color, medium lasting tan to light brown head. Malty, grainy, some fudge scent. Malty, fudge, sweet, somewhat berry taste, some minerals that throws me off. Malty aftertaste. Medium to moussy mouthfeel, medium high bitterness.Very nice, very drinkable, Ive had it before and Ill buy it again fro sure!Nicely done Einbecker!",0.0
(Bottle 50 cl) Pilsener golden with a rather handsome creamy and stable head. Lovely hop aroma meets you as soon as the cap is removed. Incredibly soft mouthfeel. Very mellow maltiness without much bitterness. Quite sweet from the added malt sugars. 240905,0.0
"Standard lager color, big bubbled whitte head. Metallic aroma. No carbonation at all, this beer feels very watery and thin. Mildly hopped ending, flavor has little note of some fruit and malt. Basic lager without carbonation, not very good.",0.0
"Medium yellow and clear. Has a big, white head, mostly lasting. Odd aroma, brewmash. Sweet flavor, finish lightly bitter. Lively carbonation.",0.0
"<Bottled from Systembolaget	Hazy hemlsa with a small white head.	Some spicy aroma along with citrus.	Too sweet and with some strange, cloying spiciness.	Bananas and clove.",0.0
For a cheap six pack this beer is halfway decent.  Malty nose and some decent malt on the palate with a bit of hoppy bitterness to balance.  Ample carbonation.,0.0
"A very cheap and bad na. Cheaper than water. Very, very amber, like water more or less. Just very bad filthy water.",0.0
"12 oz bottle. Aroma is not like Heineken, which I was expecting. I was expecting a skunk beer and ended up with a decent smelling Euro lager. This is just the aroma, mind you. Appearnce is as a standard Euro lager--pale gold, little head, average lacing. Tastes like straw, cheap adjuncts; no skunk, surpsringly, given the green bottle. Better than I was expecting, but definitely not great.",0.0
"Bottle, picked up at Systembolaget. Tall, fully diminshing platina blond head. Body is foggy, pale straw.  Lots of banana esters here. Or maybe not?  Smells more like perfumed Banos  (banana chewing candy). A pretty nice whiff of soft wheat malts, though. Light in body of course, soapy mouthfeel. Artificial sweetened banana flavor. Watered down, slight acidic ending. My my my...",0.0
A very bland beer nothing to special about it although it has a very earthy flavor to it.,0.0
"deep mahogany pour with lasting off-white head, this ur-bock has a slightly off-putting aroma and but a slight bitter but dry finish.		Im confused with the classification though. It says this a schwarzbier but its not dark and I dont detect the usual roasted, chocolate malts one finds in such.		Do I have the right beer?  Its says Dunkle but its more Bock than Dunkle",0.0
"I find it very humorous that the bottle of schwarzbier I bought is labelled as dunkel elsewhere.  My first impression was, hmmm good dark lager flavor, but tastes more like a standard dunkel than a schwarzbier.  Pleasant german dark maltiness, balanced well by good german style hops.  Good dark lager, but schwarzbier? Nope.",0.0
"This beer also comes with a different label saying that is is a Schwarzbier. It is not, it is a dunkel. However it is a pretty decent dunkel. Minerally, mild. Serving: Bottle",0.0
"Bottle at Novare Res.	Labeled as Schwarzbier because Im in the US, but still pours a nice brown with a tan head.  Aroma of maple syrup, hints of malts, and brown sugar.  Flavor is brown sugary, but not cloying at all.  Very well balanced. Nice clean finish and mouthfeel.  This beer is exceedingly easy to drink, but actually very enjoyable at the same time.  Damn fine session beer id wager.",0.0
"another one i plucked off the shelf in a small store in the french alps....same old sh*t different day....european lager/pils. whatever you want call it. i call it bland and uninteresting.  get a slurpee, much more flavor.",0.0
"Very similar to heineken overall; poured a clear gold with a small fizzy head. Aroma is slightly skunky malt. Flavor is typical pilsener, sweet malt with a touch of botterness on the end, but theres a very unpleasant medicinal quality here that I didnt care for. maybe it was just a bad bottle. Stupid green bottles.",0.0
"Bottle. golden colour with a white head. Aroma is hop, malt, fruit, grass. Flavour is hop, fruit, malt, fruit, grass. Ordinary beer.",0.0
"bottle - yellow body with a white head - sweet malty nose - mild malty flavour, unusual well tasting low alcohol beer",0.0
"a slightly watery version of Heineken with the same light and sweet bready malt with a crisp edge to it. Not bad, but not much of a pilsner either. Consider this a pale lager.",0.0
"Pretty poor, cheap Dutch lager. What I expected. Overwhelming bad corn flavor.",0.0
"Pours clear pale yellow with a frothy white head. Light nose of hops, yeast, wheat. Crisp and fairly refreshing.",0.0
"At an C1000 in purmerend, can 500ml, golden, thin head, nice grainy one, some hopbitter and citrus hinds,, better than a regular cheap supermarkt lager.",0.0
"If I ever decided to quit drinking, not that I would.  This would be what I would choose to drink.  Definitely the best N/A that I have tried, and they pretty much invented the style.  Big bready flavors, with some spicy and somewhat grassy hoppiness in every sip.  Quite drinkable if I had to.",0.0
"Grassy aroma. Frotth head that diminishes slowly. Hoppy, hay-like flavor that lingers on. Perfectly acceptable German pilsener.",0.0
Hey for the price it is okay. Asda (Walmart subsiduary) is selling this baby for 90pence for four cans. Good as a chaser with stronger stuff. Will be nice to chug on a hot Summer afternoon long session. Not as watery and weak as other 3per cent stuff. High marks from me as it is so easily drunk but not nasty stuff.,0.0
